# *** METADATA ***
#------------------------------
# Title: REBL Survey 2a
# Metadata timestamp: 07 April 2024 6:15:45 PM
# Author: Dr. Trisha Shrum, Chris Donovan
# Author email: tshrum@uvm.edu
#------------------------------
# Description: This is the raw data for REBL Survey 2a (formerly known as the Beta 2 Part 1 survey). It was downloaded from Qualtrics XM on 2024-04-06.
# Data Collection: This survey was administered through Qualtrics XM in two parts, of which this is the first. A nationally representative sample stratified by age, sex, and race, was recruited through Prolific. The pilot was administered on 2023-04-25, then the rest of data collection was on 2023-05-02. Stragglers came in as late as 2023-05-16.
# Variables: This survey contains a reduced set of 70 (?) REBL items that showed promise from survey 1. It also contains series of questions about sustainable fashion, personal experiences with extreme weather events, indicators for a SEM including psychological distance, a dictator's game, as well as demographics.
# Missing Data or Quality Issues: Q9.2_9 and Q9.3_7 were not in the pilot, but was in the full survey. 
# Ownership: Dr. Trisha Shrum
#------------------------------
# Changelog
# Date: , Changes:
#------------------------------
# *** END OF METADATA ***
StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1.1,Q2.1,Q3.1,Q5.1_1,Q5.1_2,Q5.1_3,Q5.1_4,Q5.1_5,Q6.1,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q6.3_1,Q6.3_2,Q6.3_3,Q6.3_4,Q6.4_1,Q6.4_2,Q6.4_3,Q6.4_4,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q7.1_5,Q7.1_6,Q7.1_7,Q7.1_8,Q8.1_1,Q8.1_2,Q8.1_3,Q8.1_4,Q8.1_5,Q8.1_6,Q8.2_1,Q8.2_2,Q8.2_3,Q8.2_4,Q8.2_5,Q8.3_1,Q8.3_2,Q8.3_3,Q8.3_4,Q8.3_5,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q9.1_5,Q9.1_6,Q9.1_7,Q9.2_1,Q9.2_2,Q9.2_3,Q9.2_4,Q9.2_5,Q9.2_6,Q9.2_7,Q9.2_8,Q9.2_9,Q9.2_10,Q9.2_11,Q9.2_12,Q9.2_13,Q9.2_14,Q9.3_1,Q9.3_2,Q9.3_3,Q9.3_4,Q9.3_5,Q9.3_6,Q9.3_7,Q9.3_8,Q9.3_9,Q9.4_1,Q9.4_2,Q9.4_3,Q9.4_4,Q9.4_5,Q9.4_6,Q9.4_7,Q9.4_8,Q9.4_9,Q9.4_10,Q9.4_11,Q9.4_12,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q10.1_5,Q10.1_6,Q10.1_7,Q10.1_8,Q11.1_1,Q11.1_2,Q11.1_3,Q11.1_4,Q11.1_5,Q13.2,Q13.3,Q13.4,Q13.5,Q14.2,Q14.3,Q14.4,Q14.5,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q15.8,Q16.2,Q16.3,Q16.4,Q16.5,Q16.6,Q16.7,Q17.2,Q17.3,Q17.3_3_TEXT,Q17.4,Q17.4_7_TEXT,Q17.5,Q17.6,Q17.7,Q17.8,Q17.9,Q17.10,PROLIFIC_PID
5/2/2023 16:09,5/2/2023 16:19,IP Address,100,608,TRUE,5/2/2023 16:19,R_Ze0jqEduHddH4wp,,,,,anonymous,EN,0.800000012,Yes,5dd5d5b8f30aa6596ceebab8,$1 for Trees for the Future; $9 for myself,No,No,No,No,No,"Yes, heated",No,Yes,Yes,Yes,,,,,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes ,Yes ,No ,No ,,Yes ,No ,Yes ,Yes,No,Yes,Yes,No,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Somewhat disagree,Disagree,55-64,Male,,White or Caucasian,,Associate's Degree,Rural,"$25,000 - $50,000","Yes, older than 18",Biden/Harris,Liberal,5dd5d5b8f30aa6596ceebab8
5/2/2023 16:09,5/2/2023 16:20,IP Address,100,657,TRUE,5/2/2023 16:20,R_AG79qg4B61xaKpr,,,,,anonymous,EN,1,Yes,5be084ec4c397b0001ec3567,$2 for Trees for the Future; $8 for myself,No,No,No,No,No,No,,,,,,,,,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes ,No ,Yes ,Yes ,,No ,No ,No ,No,No,No,No,No,Disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Agree,Neither agree nor disagree,Agree,Somewhat disagree,Agree,Somewhat disagree,Disagree,Somewhat agree,Agree,Agree,Strongly agree,Somewhat agree,Strongly agree,Agree,Agree,Disagree,Disagree,25-34,Male,,White or Caucasian,,Associate's Degree,Suburban,"$25,000 - $50,000",No,I did not vote in the last election,Liberal,5be084ec4c397b0001ec3567
5/2/2023 15:56,5/2/2023 16:20,IP Address,100,1401,TRUE,5/2/2023 16:20,R_2zoGWkjOoC58AKP,,,,,anonymous,EN,1,Yes,639dd20ab47fd76a4fd9c2c0,$5 for Trees for the Future; $5 for myself,No,No,No,Yes,No,"Yes, both",No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No ,No ,No ,No ,,No ,No ,No ,No,Yes,Yes,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,65-74,Female,,White or Caucasian,,Trade School,Rural,"$50,000 - $100,000",No,Trump/Pence,Somewhat conservative,639dd20ab47fd76a4fd9c2c0
5/2/2023 16:10,5/2/2023 16:20,IP Address,100,634,TRUE,5/2/2023 16:20,R_2691rHq16M0b2Sg,,,,,anonymous,EN,0.899999976,Yes,6404fb7b9a7b3cfb4179d185,$10 for Trees for the Future; $0 for myself,No,No,Yes,No,No,"Yes, cooled",,,,,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No ,No ,No ,No ,,Yes ,No ,Yes ,No,No,No,No,No,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Somewhat disagree,35-44,Female,,White or Caucasian,,High School Diploma,Suburban,"$50,000 - $100,000",No,Biden/Harris,Very liberal,6404fb7b9a7b3cfb4179d185
5/2/2023 15:49,5/2/2023 16:20,IP Address,100,1893,TRUE,5/2/2023 16:20,R_poplx63BWJs4C7T,,,,,anonymous,EN,0.899999976,Yes,5f9ad972c3a1dd24704dd558,$0 for Trees for the Future; $10 for myself,No,Yes,No,Yes,No,"Yes, heated",Yes,No,No,No,,,,,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No ,No ,No ,No ,,Yes ,No ,Yes ,Yes,No,Yes,No,No,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Disagree,Agree,Somewhat agree,Strongly disagree,Disagree,Agree,Strongly disagree,Strongly disagree,Agree,35-44,Female,,White or Caucasian,,Bachelor's Degree,Suburban,"$50,000 - $100,000","Yes, younger than 18",Trump/Pence,Conservative,5f9ad972c3a1dd24704dd558
5/2/2023 16:12,5/2/2023 16:20,IP Address,100,479,TRUE,5/2/2023 16:20,R_2RRpa13qjsozql9,,,,,anonymous,EN,0.899999976,Yes,5798e5674a84da00014c652b,$0 for Trees for the Future; $10 for myself,No,No,No,Yes,No,"Yes, heated",Yes,No,Yes,Yes,,,,,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No ,No ,No ,No ,,Yes ,No ,No ,No,Yes,No,No,No,Agree,Somewhat disagree,Somewhat agree,Agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Agree,Agree,Agree,Somewhat agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly agree,Neither agree nor disagree,45-54,Female,,Black or African American,,High School Diploma,Suburban,"Less than $25,000",No,I did not vote in the last election,Conservative,5798e5674a84da00014c652b
5/2/2023 16:15,5/2/2023 16:20,IP Address,100,300,TRUE,5/2/2023 16:20,R_2YLAdoz02GhOIBA,,,,,anonymous,EN,1,Yes,5f42eec40c24ac531d4ca24a,$5 for Trees for the Future; $5 for myself,No,No,No,No,No,"Yes, heated",No,Yes,Yes,No,,,,,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes ,No ,No ,No ,,Yes ,No ,No ,No,No,Yes,No,No,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Disagree,Disagree,Disagree,Strongly disagree,Somewhat disagree,Disagree,Disagree,Disagree,Strongly disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,18-24,Male,,White or Caucasian,,Some College,Urban,"Less than $25,000",No,I did not vote in the last election,Very liberal,5f42eec40c24ac531d4ca24a
5/2/2023 15:49,5/2/2023 16:20,IP Address,100,1878,TRUE,5/2/2023 16:20,R_1zaYhvWMMs0PrG1,,,,,anonymous,EN,0.899999976,Yes,5f7e6f9c1212c514f9437e3a,$0 for Trees for the Future; $10 for myself,No,No,No,No,No,"Yes, cooled",,,,,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes ,No ,No ,No ,,No ,No ,No ,No,Yes,No,No,No,Disagree,Disagree,Strongly disagree,Disagree,Somewhat agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Disagree,18-24,Male,,Black or African American,,High School Diploma,Suburban,"Less than $25,000",No,I did not vote in the last election,Very liberal,5f7e6f9c1212c514f9437e3a
5/2/2023 16:13,5/2/2023 16:20,IP Address,100,466,TRUE,5/2/2023 16:20,R_RwCV2FHJE1rFfah,,,,,anonymous,EN,0.800000012,Yes,63ea79021f0c43def6174042,$1 for Trees for the Future; $9 for myself,No,No,No,Yes,No,"Yes, both",No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No ,No ,No ,No ,,Yes ,No ,No ,No,Yes,No,No,No,Disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,25-34,Male,,White or Caucasian,,Some College,Suburban,"$100,000 - $200,000",No,Other,Moderate,63ea79021f0c43def6174042
5/2/2023 16:04,5/2/2023 16:20,IP Address,100,997,TRUE,5/2/2023 16:20,R_1Ny8edYFO69dOiL,,,,,anonymous,EN,1,Yes,6428bb071800462494d7da09,$0 for Trees for the Future; $10 for myself,No,No,No,No,No,"Yes, cooled",,,,,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No ,No ,No ,No ,,Yes ,Yes ,Yes ,No,Yes,No,No,No,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,55-64,Male,,White or Caucasian,,Some College,Suburban,"$25,000 - $50,000","Yes, older than 18",I did not vote in the last election,Very liberal,6428bb071800462494d7da09
5/2/2023 16:09,5/2/2023 16:21,IP Address,100,677,TRUE,5/2/2023 16:21,R_3eqOWwH8ckrCK2k,,,,,anonymous,EN,1,Yes,64498155ea5c7597f1f4a2a4,$0 for Trees for the Future; $10 for myself,No,No,No,Yes,No,"Yes, heated",Yes,Yes,Yes,Yes,,,,,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No ,No ,No ,No ,,Yes ,No ,No ,No,No,No,No,Yes,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,55-64,Male,,White or Caucasian,,Bachelor's Degree,Rural,"$25,000 - $50,000","Yes, older than 18",Trump/Pence,Moderate,64498155ea5c7597f1f4a2a4
5/2/2023 16:09,5/2/2023 16:21,IP Address,100,678,TRUE,5/2/2023 16:21,R_bCw3EQRbYu2HCGR,,,,,anonymous,EN,1,Yes,644065e48a7e066e05ef2bdf,$1 for Trees for the Future; $9 for myself,No,No,No,Yes,No,"Yes, both",Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes ,No ,No ,Yes ,,Yes ,No ,Yes ,No,Yes,Yes,No,No,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Somewhat agree,Disagree,Somewhat agree,18-24,Male,,White or Caucasian,,Bachelor's Degree,Urban,"$25,000 - $50,000",No,I did not vote in the last election,Moderate,644065e48a7e066e05ef2bdf
5/2/2023 16:14,5/2/2023 16:21,IP Address,100,424,TRUE,5/2/2023 16:21,R_O7rFMoFiy22BOal,,,,,anonymous,EN,1,Yes,5f0550bf5819b18476ee8343,$1 for Trees for the Future; $9 for myself,No,No,No,No,No,"Yes, both",Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No ,No ,No ,No ,,Yes ,No ,No ,No,No,Yes,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Agree,Somewhat disagree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat disagree,65-74,Female,,White or Caucasian,,Master's Degree,Urban,"$50,000 - $100,000",No,Biden/Harris,Moderate,5f0550bf5819b18476ee8343
5/2/2023 16:11,5/2/2023 16:21,IP Address,100,578,TRUE,5/2/2023 16:21,R_3lYzef3BKZK4a4x,,,,,anonymous,EN,0.899999976,Yes,5d79156e0c89aa0001026dc8,$5 for Trees for the Future; $5 for myself,No,No,No,No,No,"Yes, cooled",,,,,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No ,No ,No ,No ,,Yes ,No ,Yes ,No,Yes,No,No,No,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Somewhat agree,55-64,Male,,White or Caucasian,,High School Diploma,Rural,"Less than $25,000","Yes, older than 18",Trump/Pence,Conservative,5d79156e0c89aa0001026dc8
5/2/2023 16:12,5/2/2023 16:21,IP Address,100,517,TRUE,5/2/2023 16:21,R_1dG4nF5szljEenr,,,,,anonymous,EN,1,Yes,639f9c5df69bccc14bb598b7,$5 for Trees for the Future; $5 for myself,No,No,No,No,Yes,No,,,,,,,,,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes ,No ,No ,No ,,Yes ,No ,No ,No,Yes,No,No,Yes,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Disagree,Somewhat disagree,Disagree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Neither agree nor disagree,Disagree,45-54,Male,,White or Caucasian,,High School Diploma,Urban,"$50,000 - $100,000","Yes, older than 18",Biden/Harris,Somewhat liberal,639f9c5df69bccc14bb598b7
5/2/2023 16:08,5/2/2023 16:21,IP Address,100,753,TRUE,5/2/2023 16:21,R_tDSwXG0DnfLYfjX,,,,,anonymous,EN,,Yes,63445f4375dd2cc3f3c0e399,$1 for Trees for the Future; $9 for myself,Yes,No,Yes,Yes,Yes,"Yes, heated",Yes,Yes,Yes,Yes,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No ,No ,Yes ,Yes ,,Yes ,No ,Yes ,Yes,Yes,No,Yes,Yes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,45-54,Female,,Black or African American,,Master's Degree,Urban,"$50,000 - $100,000","Yes, younger than 18",Biden/Harris,Liberal,63445f4375dd2cc3f3c0e399
5/2/2023 16:09,5/2/2023 16:21,IP Address,100,728,TRUE,5/2/2023 16:21,R_3pnF47ioE0jR7tX,,,,,anonymous,EN,0.899999976,Yes,63da9f257039eed2794c8489,$5 for Trees for the Future; $5 for myself,Yes,Yes,No,Yes,Yes,"Yes, both",No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes ,No ,Yes ,No ,,Yes ,Yes ,Yes ,No,Yes,No,No,No,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly disagree,35-44,Male,,White or Caucasian,,Bachelor's Degree,Suburban,"$100,000 - $200,000",No,Biden/Harris,Liberal,63da9f257039eed2794c8489
5/2/2023 16:08,5/2/2023 16:21,IP Address,100,772,TRUE,5/2/2023 16:21,R_0NxK53tHSXLSu8V,,,,,anonymous,EN,0.899999976,Yes,5f6fd1451758e95a989623b2,$3 for Trees for the Future; $7 for myself,No,,No,Yes,No,"Yes, heated",No,No,Yes,Yes,,,,,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No ,No ,No ,No ,,No ,No ,No ,No,No,Yes,No,No,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,45-54,Male,,White or Caucasian,,High School Diploma,Urban,"Less than $25,000",No,Biden/Harris,Liberal,5f6fd1451758e95a989623b2
5/2/2023 16:05,5/2/2023 16:21,IP Address,100,947,TRUE,5/2/2023 16:21,R_33yfiixbml8cTkR,,,,,anonymous,EN,1,Yes,63756a809455a7613a718c6f,$10 for Trees for the Future; $0 for myself,No,No,Yes,Yes,No,"Yes, heated",No,No,No,No,,,,,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes ,No ,Yes ,No ,,No ,No ,Yes ,No,Yes,Yes,No,No,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,65-74,Female,,White or Caucasian,,High School Diploma,Urban,"Less than $25,000","Yes, older than 18",Biden/Harris,Somewhat liberal,63756a809455a7613a718c6f
5/2/2023 16:09,5/2/2023 16:21,IP Address,100,738,TRUE,5/2/2023 16:21,R_reHaqoAXD4Bxhhn,,,,,anonymous,EN,,Yes,56d89fc04a9be10005541745,$5 for Trees for the Future; $5 for myself,Yes,No,No,Yes,No,"Yes, both",No,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No ,No ,No ,No ,,Yes ,No ,Yes ,Yes,Yes,No,Yes,No,Disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat disagree,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Somewhat agree,55-64,Female,,White or Caucasian,,Some College,Suburban,"$50,000 - $100,000","Yes, older than 18",Trump/Pence,Very conservative,56d89fc04a9be10005541745
