StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1.1,Q2.1,Q4.1_1,Q4.1_2,Q4.1_3,Q4.1_4,Q4.1_5,Q5.1,Q5.2_1,Q5.2_2,Q5.2_3,Q5.2_4,Q5.3_1,Q5.3_2,Q5.3_3,Q5.3_4,Q5.4_1,Q5.4_2,Q5.4_3,Q5.4_4,Q6.1_1,Q6.1_2,Q6.1_3,Q6.1_4,Q6.1_5,Q6.1_6,Q6.1_7,Q6.1_8,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q7.1_5,Q7.1_6,Q7.2_1,Q7.2_2,Q7.2_3,Q7.2_4,Q7.2_5,Q7.3_1,Q7.3_2,Q7.3_3,Q7.3_4,Q7.3_5,Q8.1_1,Q8.1_2,Q8.1_3,Q8.1_4,Q8.1_5,Q8.1_6,Q8.1_7,Q8.2_1,Q8.2_2,Q8.2_3,Q8.2_4,Q8.2_5,Q8.2_6,Q8.2_7,Q8.2_8,Q8.2_9,Q8.2_10,Q8.2_11,Q8.2_12,Q8.2_13,Q8.2_14,Q8.3_1,Q8.3_2,Q8.3_3,Q8.3_4,Q8.3_5,Q8.3_6,Q8.3_7,Q8.3_8,Q8.3_9,Q8.4_1,Q8.4_2,Q8.4_3,Q8.4_4,Q8.4_5,Q8.4_6,Q8.4_7,Q8.4_8,Q8.4_9,Q8.4_10,Q8.4_11,Q8.4_12,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q9.1_5,Q9.1_6,Q9.1_7,Q9.1_8,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q10.1_5,Q11.1,Q11.2,Q13.2,Q13.3,Q13.4,Q13.5,Q13.6,Q14.1,Q14.2,Q14.2_8_TEXT,Q14.3,Q14.3_7_TEXT,Q14.4,Q14.5,Q14.5_8_TEXT,Q14.6,Q14.7,Q14.8_1,Q14.9,Q14.10,Q15.1,Q15.2,Q15.4,Q15.5,Q15.6,Q16.2,Q16.3,Q16.4,Q16.5,Q16.6,Q18.2,Q18.3,Q18.4,Q18.5,Q18.6,Q18.7,Q19.2,Q19.3,Q19.4,Q19.5,Q19.6,Q20.2,Q20.3,Q20.4,Q20.5,Q20.6,Q20.7
5/24/2023 7:40,5/24/2023 7:47,IP Address,100,445,TRUE,5/24/2023 7:47,R_2Xp8xfckMHzU8Pk,NA,NA,NA,NA,anonymous,EN,1,Yes,842,No,No,Yes,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,NA,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,NA,Yes,No,No,No,Yes,No,No,Yes,No,No,Neither agree nor disagree,Somewhat agree,Disagree,Disagree,Disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,NA,NA,NA,NA,NA,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Strongly disagree,Agree,Agree,Agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Agree,Neither agree nor disagree,Neither agree nor disagree
5/24/2023 7:58,5/24/2023 8:05,IP Address,100,401,TRUE,5/24/2023 8:05,R_2dpdfTOnk1SN2uq,NA,NA,NA,NA,anonymous,EN,1,Yes,1367,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,NA,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,NA,Yes,No,No,No,Yes,No,No,No,No,No,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,Disagree,Strongly disagree,Disagree,NA,NA,NA,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Disagree,Disagree,Somewhat agree,Strongly disagree,Strongly disagree,Agree,Neither agree nor disagree,Somewhat disagree
5/24/2023 8:43,5/24/2023 8:50,IP Address,100,414,TRUE,5/24/2023 8:50,R_1LiFqzWzeG4lqMd,NA,NA,NA,NA,anonymous,EN,1,Yes,624,Yes,No,No,Yes,No,"Yes, both",Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,NA,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,NA,Yes,No,No,Yes,Yes,No,No,No,No,No,Somewhat disagree,Agree,Disagree,Agree,Disagree,Yes,Winter storm or blizzard,NA,"Sheltered in place,Canceled plans to travel",NA,2,Winter storm or blizzard,NA,2022,February,2,$0,$0,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Agree,Agree,Disagree,Disagree,Strongly agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Somewhat disagree,Somewhat disagree
5/24/2023 10:39,5/24/2023 10:58,IP Address,100,1107,TRUE,5/24/2023 10:58,R_3MfBJE7uadTbaa2,NA,NA,NA,NA,anonymous,EN,1,Yes,1344,No,No,No,Yes,No,"Yes, both",No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,NA,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,NA,No,No,No,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Agree,Agree,Agree,NA,NA,NA,NA,NA,Disagree,Neither agree nor disagree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Somewhat agree,Agree
5/24/2023 11:08,5/24/2023 11:17,IP Address,100,577,TRUE,5/24/2023 11:17,R_3P5Yuh3nUs11J6R,NA,NA,NA,NA,anonymous,EN,1,Yes,832,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,NA,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,NA,Yes,NA,No,No,Yes,Yes,Yes,Yes,No,No,Somewhat agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Yes,"Tropical storm,Tornado,Flood",NA,"Sheltered in place,High levels of anxiety or stress,Friends or family were affected",NA,3,Tornado,NA,2023,February,4,NA,NA,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Agree,Disagree,Disagree,Strongly disagree,Agree,Somewhat agree,Agree
5/24/2023 11:20,5/24/2023 11:27,IP Address,100,430,TRUE,5/24/2023 11:27,R_268E2odb71g5jC5,NA,NA,NA,NA,anonymous,EN,1,Yes,653,No,No,No,Yes,No,"Yes, heated",No,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,NA,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,NA,Yes,No,No,No,No,No,No,No,No,No,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Agree,Strongly agree,Agree,NA,NA,NA,NA,NA,Strongly disagree,Strongly disagree,Strongly agree,Agree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Agree,Somewhat agree,Somewhat agree
5/24/2023 11:38,5/24/2023 11:47,IP Address,100,545,TRUE,5/24/2023 11:47,R_3pnXBdn81anQ8l4,NA,NA,NA,NA,anonymous,EN,1,Yes,790,No,Yes,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,NA,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,NA,Yes,No,No,No,No,Yes,No,No,No,No,Neither agree nor disagree,Agree,Disagree,Disagree,Somewhat agree,Yes,"Heat wave,Flood,Winter storm or blizzard",NA,"Made plans to evacuate, but did not have to follow through,Sheltered in place,High levels of anxiety or stress,Friends or family were affected",NA,3,Winter storm or blizzard,NA,2023,January,3,$0,NA,Yes,Yes,Neither agree nor disagree,Somewhat agree,Somewhat agree,Disagree,Disagree,Agree,Neither agree nor disagree,Agree,Disagree,Disagree,Somewhat disagree,Agree,Somewhat agree,Disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Agree,Disagree,Disagree
5/24/2023 11:23,5/24/2023 11:57,IP Address,100,2081,TRUE,5/24/2023 11:57,R_YRiEKBVKAo9QZLX,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,825,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,NA,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,NA,Yes,No,No,No,No,No,No,No,No,No,Agree,Agree,Disagree,Somewhat agree,Agree,Yes,"Heat wave,Winter storm or blizzard",NA,"Sheltered in place,Loss of income,Canceled plans to travel,Friends or family were affected,Other",anxiousness from being stuck in the house during a polar vortex.,5 or more,Winter storm or blizzard,NA,2019,January,7,NA,NA,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Disagree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Disagree,Agree,Somewhat agree,Somewhat agree
5/24/2023 12:33,5/24/2023 12:45,IP Address,100,720,TRUE,5/24/2023 12:45,R_2Yb60Kbm5pcI4Bg,NA,NA,NA,NA,anonymous,EN,1,Yes,914,No,No,Yes,Yes,No,"Yes, cooled",NA,NA,NA,NA,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,NA,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,NA,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Yes,"Wildfire,Drought,Heat wave,Flood",NA,"Sheltered in place,Experienced heavy smoke from wildfires,High levels of anxiety or stress,Canceled plans to travel,Friends or family were affected",NA,4,Flood,NA,2022,December,8,$0,$0,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Agree,Agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Agree
5/24/2023 13:56,5/24/2023 14:00,IP Address,100,213,TRUE,5/24/2023 14:00,R_Dw5GbHvKTX734Ih,NA,NA,NA,NA,anonymous,EN,1,Yes,637,Yes,No,Yes,No,Yes,"Yes, cooled",NA,NA,NA,NA,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Disagree,Disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Yes,Tornado,NA,Evacuated,NA,3,Tornado,NA,2022,January,1,$0,"$5,000 to $10,000",Yes,Yes,Disagree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat agree,Agree,Strongly agree,Agree
5/24/2023 14:14,5/24/2023 14:35,IP Address,100,1210,TRUE,5/24/2023 14:35,R_eeY3c2HPUu0zsid,NA,NA,NA,NA,anonymous,EN,1,Yes,1209,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,NA,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,NA,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Agree,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Yes,"Tornado,Heat wave,Flood,Winter storm or blizzard",NA,"Experienced property damage,Sheltered in place,Experienced heavy smoke from wildfires,High levels of anxiety or stress,Canceled plans to travel",NA,NA,Winter storm or blizzard,NA,2022,December,7,"$500 to $1,000",$0,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Disagree,Agree,Disagree,Somewhat agree,Somewhat agree,Agree,Agree,Disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,Agree,Agree,Somewhat agree
5/24/2023 14:49,5/24/2023 15:04,IP Address,100,933,TRUE,5/24/2023 15:04,R_2uswkjdEs2jqYZI,NA,NA,NA,NA,anonymous,EN,1,Yes,1244,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,NA,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,NA,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Somewhat agree,Somewhat agree,Disagree,Disagree,Disagree,Yes,"Wildfire,Drought",NA,"Experienced heavy smoke from wildfires,Other","conserve water from drought, asked by city to do that",2,Drought,NA,2022,April,2,$0,$0,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Agree,Disagree,Somewhat agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Disagree,Agree,Somewhat agree,Agree
5/24/2023 15:00,5/24/2023 15:14,IP Address,100,819,TRUE,5/24/2023 15:14,R_1Q3g4oojcY28nWB,NA,NA,NA,NA,anonymous,EN,1,Yes,737,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,NA,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,NA,No,No,No,No,Yes,No,No,No,No,Yes,Strongly agree,Somewhat agree,Disagree,Disagree,Somewhat agree,Yes,"Hurricane,Tropical storm",NA,"Experienced property damage,Sheltered in place,High levels of anxiety or stress",NA,1,Hurricane,NA,2021,September,5,"$1,000 to $5,000",$0,Yes,Yes,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Agree,Disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Disagree,Disagree,Agree,Somewhat disagree,Agree
5/24/2023 16:24,5/24/2023 16:37,IP Address,100,794,TRUE,5/24/2023 16:37,R_2rkovrKVkPB4Y9M,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,716,No,No,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,NA,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,NA,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Somewhat agree,Somewhat agree,Disagree,Neither agree nor disagree,Somewhat agree,Yes,"Hurricane,Tropical storm,Heat wave,Winter storm or blizzard",NA,"Experienced property damage,Made plans to evacuate, but did not have to follow through,Experienced heavy smoke from wildfires,Friends or family were affected",NA,2,Winter storm or blizzard,NA,2021,February,5,NA,$0,Yes,Yes,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Somewhat agree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Disagree,Agree,Somewhat agree,Somewhat agree
5/24/2023 16:44,5/24/2023 16:56,IP Address,100,694,TRUE,5/24/2023 16:56,R_2YDJm4HQDcamGdc,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,1231,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,NA,Yes,No,No,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Disagree,Disagree,Disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Agree,Agree,Agree,NA,NA,NA,NA,NA,Disagree,Disagree,Somewhat agree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Disagree,Agree,Somewhat agree,Neither agree nor disagree
5/24/2023 17:57,5/24/2023 18:08,IP Address,100,650,TRUE,5/24/2023 18:08,R_T5WawWk1F1d7vMJ,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,749,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,NA,Yes,No,No,No,No,No,No,No,No,No,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Yes,"Heat wave,Other",Dust storm,Canceled plans to travel,NA,1,Heat wave,NA,2018,July,4,$0,$0,Yes,Yes,Somewhat disagree,Agree,Somewhat agree,Disagree,Agree,Somewhat disagree,Agree,Disagree,Somewhat disagree,Somewhat agree,Agree,Agree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Agree,Somewhat agree,Disagree,Disagree,Agree,Somewhat agree,Somewhat agree
5/24/2023 18:52,5/24/2023 19:03,IP Address,100,652,TRUE,5/24/2023 19:03,R_Ck95xzARhJLtwk1,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,665,No,No,No,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,NA,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,NA,No,No,Yes,No,No,No,No,No,No,No,Somewhat agree,Agree,Strongly disagree,Strongly disagree,Somewhat disagree,Yes,"Drought,Heat wave",NA,High levels of anxiety or stress,NA,2,Heat wave,NA,2018,July,6,NA,NA,Yes,Yes,Agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly agree,Agree,Agree,Disagree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Disagree,Agree,Agree,Agree
5/24/2023 18:52,5/24/2023 19:13,IP Address,100,1215,TRUE,5/24/2023 19:13,R_TiU7pEsEfw9kUwN,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,1595,Yes,Yes,Yes,Yes,Yes,"Yes, heated",Yes,Yes,Yes,No,NA,NA,NA,NA,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,NA,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,NA,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Strongly agree,Agree,Somewhat agree,NA,NA,NA,NA,NA,Neither agree nor disagree,Disagree,Strongly agree,Agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Agree,Agree,Somewhat agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Somewhat agree
5/24/2023 19:13,5/24/2023 19:20,IP Address,100,438,TRUE,5/24/2023 19:20,R_1IAvSaK0BurU0NL,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,640,Yes,Yes,No,No,No,"Yes, cooled",NA,NA,NA,NA,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,NA,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Agree,Agree,Agree,Agree,Agree,Yes,"Heat wave,Winter storm or blizzard",NA,"Sheltered in place,High levels of anxiety or stress,Canceled plans to travel",NA,3,Winter storm or blizzard,NA,2022,February,7,$0,$0,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Disagree,Agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Agree,Disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Disagree,Agree,Agree,Agree
