StartDate,EndDate,Status,Progress,duration,Finished,RecordedDate,Q_RecaptchaScore,consent,prolificID,eweExpGen1,eweExpGen2,eweExpGen3,eweExpGen4,eweExpGen5,eweExpSpec,eweWhatTypes,eweWhatTypesText,eweAffectedHow,eweAffectedHowText,eweHowMany,eweSigType,eweSigTypeText,eweSigYear,eweSigMonth,eweSigSeverity,eweSigCostPreIns,eweSigCostPostIns,attributionGen1,attributionGen2,attributionGen3,attributionGen4,attributionGen5,attributionSpec1,attributionSpec2,attributionSpec3,attributionSpec4,attributionSpec5,psychDist1,psychDist2,psychDist3,psychDist4,psychDist5,worry1,worry2,worry3,worry4,worry5,socialNorms1,socialNorms2,socialNorms3,socialNorms4,socialNorms5,waterWashingNotFull_r,waterDishNotFull_r,waterShowerStop_,waterTeethStop_,waterLawn_r,homeClothesCold_,homeClothesHang_,homeClothesDryer_r,homeLightsOff_,socialCritical_r,socialSupportive_,socialReduceImpact_,socialOutside_,socialDocumentary_,socialRead_,socialGroup_,socialConversation_,foodOrganicVeg_,foodLocal_,foodGarden_,foodOwnLunch_,foodForage_,foodRefrainedDistance_,foodMeat_r,foodBeef_r,foodLunchNoMeat_,foodDinnerNoMeat_,foodMeatEveryDay_r,foodCowMilk_r,foodTofu_,foodNonDairyMilk_,foodOatMilk_,foodVegan_,packDisposableWaterAway_r,packDisposableWaterHome_r,packTapWaterHome_,packNonWaterDisposable_r,packReusableBottle_,packReusableMug_,packDisposableCoffee_r,packDeclineBag_,packReusableBag_,packDisposableBag_r,packContainerToRestaurant_,packCarriedUtensils_,packDisposablePlate_r,packRags_,packReusableNapkin_,packZiploc_r,packPaperTowel_r,packReducedPlastic_,packGlassAlumOverPlastic_,packAlumOverGlass_,packRecycledContainer_,packRecycledPaper_,packPickUpRecycle_,packCompost_,packCarriedTrash_,packPickedUpLitter_,packThrownAwayRecycling_r,packPullRecycleFromTrash_,packDilutedSoap_,packGaveNotThrown_,packRepaired_,packReusedPaperPlasticBags_,purchThrownAwayEarly_r,foodThrownBadFood_r,foodThrownGoodFood_r,packReusedSingleUse_,purchBoughtSecondHand_,packGaveToFriend_,purchBuyNothing_,purchSlowShipping_,transWalk_,transBike_,transPublic_,transCarpool_,transDrivenAlone_r,transTaxiAlone_r,transTirePressure_,fashFast_r,purchOnlyNecessities_,fashPutAside_,fashShoppedSecondHand_,purchTriedSecondHand_,p.fit,p.df,p.outfitMSQ,p.infitMSQ,p.outfitZ,p.infitZ,rebl_score,rebl_score_link_sl
2023-05-20,2023-05-20,IP Address,100,461,True,2023-05-20T12:11:06Z,1,Yes,5f13ea38e764c61a82f38588,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,6,6,NA,NA,NA,NA,NA,3,2,6,2,4,6,0,5,5,5,1,1,1,4,5,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,25.25408724663635,24,1.0522536352765146,0.8162812145910071,0.4449463666358535,-0.45053891955769765,-2.218823080460091,-2.19946349581641
2023-05-19,2023-05-19,IP Address,100,604,True,2023-05-19T20:38:42Z,0.8999999761581421,Yes,5f14b46fefc95253caca20b4,4,4,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,6,6,NA,NA,NA,NA,NA,5,6,6,0,4,6,0,6,6,6,3,1,0,5,5,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16.079804069541034,24,0.6699918362308764,0.8960255948396957,-0.29752885716028654,-0.2285956226111086,-1.1259183452953863,-1.1153019985330233
2023-05-20,2023-05-20,IP Address,100,497,True,2023-05-20T08:12:39Z,1,Yes,5f17043c8ad8cb033bf27c0f,4,5,1,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,4,NA,NA,NA,NA,NA,1,2,1,2,1,5,2,5,4,4,1,1,0,4,4,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,7.850431247972472,24,0.327101301998853,0.516233789887351,-1.3023813794346197,-1.811041819924808,-0.8020396565512473,-0.7940143392988374
2023-05-20,2023-05-20,IP Address,100,2563,True,2023-05-20T13:38:12Z,1,Yes,5f244e0d0d7f44018faa3938,5,2,4,5,5,1,Hurricane,NA,"Experienced property damage,Sheltered in place,High levels of anxiety or stress",NA,3,Hurricane,NA,2022,April,1,"$500 to $1,000","$500 to $1,000",1,1,3,2,4,2,4,3,2,4,2,3,4,4,3,4,1,1,2,4,4,5,4,4,5,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,14.762656562901006,24,0.6151106901208753,0.8110700342085366,-0.5192621860168817,-0.5491824167016823,-0.8020396565512473,-0.7940143392988374
2023-05-21,2023-05-21,IP Address,100,407,True,2023-05-21T13:17:23Z,1,Yes,5f2993920dddf60b87611e5c,6,6,3,1,4,1,"Drought,Heat wave",NA,Experienced heavy smoke from wildfires,NA,5 or more,Heat wave,NA,2022,August,7,$0,$0,1,1,5,6,6,5,6,0,6,0,5,4,5,1,1,5,1,6,5,5,3,4,3,4,5,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,6.332921440230889,24,0.26387172667628706,0.4356367636369378,-1.027302850330664,-2.074706963995154,-1.4667139455469609,-1.4533712339825853
2023-05-21,2023-05-21,IP Address,100,558,True,2023-05-21T13:11:34Z,1,Yes,5f29aed2c46fc6118f5980c3,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,NA,NA,NA,NA,NA,4,4,5,1,2,5,1,5,5,5,5,1,1,5,5,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.964914493739352,24,0.415204770572473,0.706165087599603,-0.6472607284548744,-0.8784001303283132,-1.4667139455469609,-1.4533712339825853
2023-05-24,2023-05-24,IP Address,100,445,True,2023-05-24T07:47:51Z,1,Yes,5f29c0faf0ba1413f69fb423,3,4,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,6,6,NA,NA,NA,NA,NA,4,4,5,2,4,5,0,5,5,5,3,2,2,3,3,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,26.765615110910563,24,1.1152339629546069,1.3757944682644343,0.3854723306851995,1.256429599912967,-0.19172982415458065,-0.188586985561344
2023-05-21,2023-05-21,IP Address,100,448,True,2023-05-21T08:18:54Z,1,Yes,5f303f0418d834478a4b3554,1,4,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,5,NA,NA,NA,NA,NA,1,2,4,4,1,1,3,4,3,4,5,3,0,5,5,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,16.136671945368644,24,0.6723613310570268,1.2999822176004519,0.4515702007450436,0.8226234830872463,-3.138943612326917,-3.1122230634283015
2023-05-20,2023-05-20,IP Address,100,464,True,2023-05-20T10:07:31Z,0.8999999761581421,Yes,5f342a35aea7432daf29219d,5,5,0,0,0,1,Hurricane,NA,"Experienced property damage,Canceled plans to travel",NA,1,Hurricane,NA,2018,October,3,Less than $500,$0,1,1,6,2,5,2,5,2,4,1,0,2,6,1,1,5,0,6,3,0,2,5,0,3,5,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,40.50406415429843,24,1.6876693397624347,1.7807774748457132,0.876035876103403,1.9507381131529493,-2.218823080460091,-2.19946349581641
2023-05-21,2023-05-21,IP Address,100,1898,True,2023-05-21T03:05:17Z,1,Yes,5f3f5ad05ec7d1257993b196,1,1,1,1,1,1,Hurricane,NA,No significant impacts,NA,0,Hurricane,NA,2022,September,0,$0,NA,1,1,5,3,4,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,2,2,4,3,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,12.992880134289214,24,0.541370005595384,0.9304619729456873,-0.23116182753431352,-0.09561964266697583,-1.8288507422997355,-1.8126109363613376
2023-06-29,2023-06-29,IP Address,100,754,True,2023-06-29T15:33:46Z,0.8999999761581421,Yes,5f420d1c13ccec013f15fd32,5,5,3,5,5,1,"Tornado,Drought,Winter storm or blizzard",NA,"Sheltered in place,Canceled plans to travel",NA,NA,Tornado,NA,2021,June,8,Less than $500,$0,1,1,4,5,5,3,3,1,2,1,3,1,1,2,3,3,4,4,5,4,2,4,1,3,3,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,40.199024123399,24,1.6749593384749584,1.2792291918002519,0.956726472916174,0.883481504451839,-1.4667139455469609,-1.4533712339825853
2023-05-20,2023-05-20,IP Address,100,1174,True,2023-05-20T19:00:44Z,0.8999999761581421,Yes,5f42966cafb00848de3c0355,6,6,1,6,6,1,"Wildfire,Heat wave",NA,"Experienced heavy smoke from wildfires,High levels of anxiety or stress,Canceled plans to travel",NA,2,Heat wave,NA,2021,July,7,$0,$0,1,1,3,4,4,6,6,0,6,0,6,6,6,NA,6,6,0,6,6,6,2,3,1,3,6,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,14.682688279283758,24,0.6117786783034899,0.7418446265177014,-0.6126840558128239,-0.8481435188270778,-0.4916172289565468,-0.4860752911248944
2023-05-21,2023-05-21,IP Address,100,974,True,2023-05-21T20:51:39Z,1,Yes,5f481f0a4810bc2d025c56f4,5,5,4,5,5,1,"Winter storm or blizzard,Other",Extreme winds and thunderstorms,"Experienced property damage,High levels of anxiety or stress,Other",Had to miss work because of icy roads,2,Other,Extreme winds and thunderstorms,2019,August,7,"$5,000 to $10,000",Less than $500,1,1,5,5,5,3,4,2,3,2,2,4,4,2,2,4,2,6,5,5,3,5,1,5,5,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,8.950600343577323,24,0.37294168098238845,0.6412389292357444,-0.7425162573623028,-1.1328954596126843,-1.4667139455469609,-1.4533712339825853
2023-05-20,2023-05-20,IP Address,100,710,True,2023-05-20T04:40:35Z,1,Yes,5f48e3d7f998433ac6356ad4,1,1,2,3,5,1,"Drought,Heat wave,Winter storm or blizzard",NA,"Sheltered in place,High levels of anxiety or stress",NA,1,Winter storm or blizzard,NA,2021,February,8,$0,$0,1,1,5,5,6,2,5,0,5,0,5,6,6,1,5,6,0,6,6,6,4,3,1,5,6,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,13.016332922184084,24,0.5423472050910035,0.7284415898472297,-0.8133839852007879,-0.9788695555707408,0.10023080454120682,0.10103795810487716
2023-05-20,2023-05-20,IP Address,100,785,True,2023-05-20T20:31:39Z,0.800000011920929,Yes,5f4b3a0ff271be7054ca348a,2,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,4,NA,NA,NA,NA,NA,1,3,4,3,1,3,3,6,3,5,3,3,3,3,3,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,80.12501511364243,24,3.338542296401768,1.1639721554846583,2.071843646810604,0.5796644341459818,-1.4667139455469609,-1.4533712339825853
2023-05-25,2023-05-25,IP Address,100,816,True,2023-05-25T15:05:48Z,0.8999999761581421,Yes,5f4f1795c7230316afc2b88a,1,1,1,1,5,1,Winter storm or blizzard,NA,"Experienced property damage,High levels of anxiety or stress",NA,1,Winter storm or blizzard,NA,2018,December,8,"$10,000 to $50,000",$0,1,1,5,5,5,3,3,3,3,3,3,4,3,2,3,5,1,6,5,6,4,3,3,4,5,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,8.081959699535918,24,0.3367483208139966,0.5081389041855894,-1.425125681493335,-1.9215666768796427,-0.4916172289565468,-0.4860752911248944
2023-05-20,2023-05-20,IP Address,100,1104,True,2023-05-20T15:16:11Z,0.8999999761581421,Yes,5f50b1bbe29c992335098fb1,1,1,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,4,NA,NA,NA,NA,NA,2,2,3,4,1,4,2,5,5,3,2,1,2,5,3,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,8.03582712745192,24,0.3348261303104967,0.5299734400638386,-1.2762755424478789,-1.7427650215411525,-0.8020396565512473,-0.7940143392988374
2023-05-20,2023-05-20,IP Address,100,478,True,2023-05-20T11:57:00Z,0.800000011920929,Yes,5f52766dd727bc5294e1dd1e,5,6,5,4,5,1,"Wildfire,Heat wave,Winter storm or blizzard",NA,"Experienced property damage,Made plans to evacuate, but did not have to follow through,Sheltered in place,Loss of income,Experienced heavy smoke from wildfires,High levels of anxiety or stress,Canceled plans to travel,Friends or family were affected",NA,5 or more,Wildfire,NA,2020,July,8,$0,$0,1,1,6,6,6,3,5,1,5,0,5,5,5,0,4,6,0,6,6,6,4,2,3,1,4,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,19.11790644887767,24,0.7965794353699028,0.9864799144809636,-0.2101753109467485,0.04503340088848289,0.10023080454120682,0.10103795810487716
2023-05-19,2023-05-19,IP Address,100,500,True,2023-05-19T19:52:58Z,0.8999999761581421,Yes,5f5452df72345118f58d187b,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,4,3,NA,NA,NA,NA,NA,5,4,5,1,4,2,4,3,1,5,3,1,1,5,5,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,20.94074959023445,24,0.8725312329264354,0.7200236929958976,0.19503807634887524,-0.8001446208725995,-1.8288507422997355,-1.8126109363613376
2023-05-19,2023-05-19,IP Address,100,594,True,2023-05-19T20:07:27Z,1,Yes,5f595581b4984119febb85d0,4,4,5,2,6,1,"Drought,Heat wave,Flood",NA,"Experienced property damage,Sheltered in place,High levels of anxiety or stress",NA,3,Flood,NA,2023,April,6,"$500 to $1,000","$500 to $1,000",1,1,6,6,6,2,4,3,4,1,4,3,5,1,4,6,1,6,5,6,1,0,0,4,5,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,13.198458074073082,24,0.5499357530863784,0.7646846283562025,-0.3811338947731448,-0.6620679202466881,-1.4667139455469609,-1.4533712339825853
2023-05-24,2023-05-24,IP Address,100,676,True,2023-05-24T20:27:50Z,1,Yes,5f59ce6bf4d188227440a9d2,5,5,4,5,6,1,Tornado,NA,"Experienced property damage,Sheltered in place,Loss of income,High levels of anxiety or stress,Friends or family were affected",NA,2,Tornado,NA,2023,April,3,Less than $500,Less than $500,1,1,4,4,4,2,4,3,4,3,3,3,4,3,3,2,3,4,3,3,4,3,1,4,3,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,23.06674842910623,24,0.9611145178794263,1.0016221086680654,0.13076678644113704,0.0959772670967044,0.3867746456637184,0.3852894484984087
2023-06-03,2023-06-03,IP Address,100,613,True,2023-06-03T12:30:49Z,1,Yes,5f5be09e16b98d18b3d213db,4,4,2,1,2,1,"Wildfire,Drought,Heat wave",NA,"Experienced heavy smoke from wildfires,High levels of anxiety or stress,Friends or family were affected",NA,2,Drought,NA,2023,May,6,$0,NA,1,1,5,5,6,4,4,1,5,0,4,5,5,1,4,6,0,5,4,5,4,2,4,5,5,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,6.741171769114698,24,0.28088215704644576,0.449213400205268,-1.2351646049008473,-2.079979623805512,-1.1259183452953863,-1.1153019985330233
2023-08-10,2023-08-10,IP Address,100,1819,True,2023-08-10T17:44:28Z,1,Yes,5f674f8b8dbc2b0416c59902,1,5,0,5,4,1,Winter storm or blizzard,NA,"Loss of income,Canceled plans to travel,Friends or family were affected,Loss of life of a friend or family",NA,1,Winter storm or blizzard,NA,2018,April,3,NA,NA,1,1,4,3,4,1,1,5,2,5,2,1,4,2,1,4,1,4,2,4,2,1,1,3,3,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,12.851189989405633,24,0.535466249558568,0.8242049391826253,-0.5658338062504353,-0.4759289636748155,-1.1259183452953863,-1.1153019985330233
2023-05-03,2023-05-03,IP Address,100,1262,True,2023-05-03T21:40:10Z,1,Yes,5f67e494e4f70314e1b36bd7,NA,NA,NA,NA,NA,1,"Wildfire,Drought,Heat wave",NA,"Experienced property damage,Evacuated,Sheltered in place,Loss of income,Experienced heavy smoke from wildfires,High levels of anxiety or stress,Canceled plans to travel,Friends or family were affected",NA,2,Wildfire,NA,2021,September,8,"$10,000 to $50,000",$0,1,1,NA,NA,NA,4,4,2,4,2,6,6,6,1,4,5,1,6,6,5,4,4,2,5,5,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,18.479875514837648,24,0.7699948131182354,0.9398904203329512,0.0742280843372074,-0.1602362180690869,1.53885206174207,1.5281502452481335
2023-05-19,2023-05-19,IP Address,100,884,True,2023-05-19T19:59:55Z,1,Yes,5f6fd1451758e95a989623b2,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,5,5,NA,NA,NA,NA,NA,1,2,5,2,0,4,0,6,6,5,1,0,0,4,5,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,10.545027075933525,24,0.4393761281638969,0.8354445645181315,0.023037945881129673,-0.36676448028150027,-2.647935430198931,-2.6251429467573395
2023-05-20,2023-05-20,IP Address,100,529,True,2023-05-20T05:43:59Z,0.8999999761581421,Yes,5f744fb50bfbbd0a01cd5435,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,6,6,NA,NA,NA,NA,NA,0,1,5,4,1,5,1,5,5,5,3,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,19.795307107022822,24,0.8248044627926175,1.2078091458737406,0.547458681162353,0.6230134836654776,-3.138943612326917,-3.1122230634283015
2023-05-20,2023-05-20,IP Address,100,733,True,2023-05-20T17:27:48Z,0.8999999761581421,Yes,5f7d026c6fd2421d2dc1af04,5,5,2,4,5,1,"Tornado,Heat wave,Winter storm or blizzard",NA,"Experienced property damage,Sheltered in place,High levels of anxiety or stress,Friends or family were affected",NA,5 or more,Tornado,NA,2020,March,6,$0,$0,1,1,5,5,5,4,5,2,4,0,4,4,5,1,4,5,1,5,5,5,3,1,1,4,4,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,10.594105561546987,24,0.44142106506445783,0.7379363032032517,-0.5913852493845657,-0.7595281766828219,-1.4667139455469609,-1.4533712339825853
2023-05-20,2023-05-20,IP Address,100,2754,True,2023-05-20T19:13:50Z,0.8999999761581421,Yes,5f7e6f9c1212c514f9437e3a,5,5,0,0,4,1,Hurricane,NA,No significant impacts,NA,0,Hurricane,NA,2021,August,4,NA,NA,1,1,6,5,4,0,3,4,4,2,0,0,4,2,0,0,0,5,4,5,0,0,0,5,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2.9924339995026688,24,0.12468474997927786,0.6532927275549937,1.007603226116589,-0.23458744792344766,-4.637121328855915,-4.5984153582250675
2023-05-22,2023-05-22,IP Address,100,1103,True,2023-05-22T07:33:28Z,1,Yes,5f84c4c49b2712183cf2d7c5,4,4,4,1,6,1,"Tornado,Wildfire,Drought,Heat wave,Flood,Winter storm or blizzard",NA,"Experienced property damage,Sheltered in place,High levels of anxiety or stress,Canceled plans to travel,Friends or family were affected",NA,5 or more,Tornado,NA,2023,March,3,"$1,000 to $5,000","$500 to $1,000",1,1,6,6,6,3,3,3,4,1,3,3,3,3,3,5,1,5,6,5,3,3,3,3,3,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,12.439067264310088,24,0.5182944693462537,0.7299038468713803,-0.8547861580136592,-0.8970090081139592,-0.4916172289565468,-0.4860752911248944
