prolificID,age,gender,gender_other_text,race,race_other_text,education,rurality,income,children,election,politics,BIPOC,foodLocal_,foodLunchNoMeat_,foodMeat_r,foodOatMilk_,foodTofu_,foodVegan_,homeClothesCold_,homeClothesHang_,homeLightsOff_,packCarriedUtensils_,packCompost_,packContainerToRestaurant_,packPickedUpLitter_,packPullRecycleFromTrash_,packRags_,packReusableMug_,packReusedPaperPlasticBags_,purchBuyNothing_,socialDocumentary_,socialGroup_,socialRead_,socialSupportive_,waterShowerStop_,waterTeethStop_,p.fit,p.df,p.outfitMSQ,p.infitMSQ,p.outfitZ,p.infitZ,rebl_score
5f123d2f9926a1193a114e68,29.5,1,NA,black,NA,0,Suburban,75000,0,Biden/Harris,Very liberal,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,15.03572697052124,24,0.6264886237717183,0.8820015724583327,-0.5833203894626356,-0.35991042774033444,0.07977847282187815
5f29aacd4eeb0b10914d3dc5,39.5,0,NA,black,NA,1,Suburban,37500,0,Biden/Harris,Liberal,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,8.90954394963996,24,0.371230997901665,0.6337009343633919,-0.70757526686377,-1.19145929546791,-1.4608909903463168
5f35742998f31a13a1582100,21,0,NA,black,NA,0,Suburban,150000,0,I did not vote in the last election,Moderate,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.07773030636185,24,0.9615720960984104,1.1264346086101786,0.30062846268209364,0.47394490072206996,-1.8173707266040662
5f36bde6d3369c0cadac39bf,49.5,0,NA,white,NA,1,Rural,75000,1,Biden/Harris,Somewhat liberal,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,40.569353917785854,24,1.6903897465744107,0.8972577223092675,1.0266232613871502,-0.35349075115600653,0.9255401652042403
5f402eb4fbd8df145068b805,59.5,1,NA,white,NA,0,Rural,37500,2,Biden/Harris,Somewhat liberal,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,12.442207968701947,24,0.5184253320292478,0.6685473071304369,-0.5684340273985015,-1.0908229245288417,-1.1259506861145137
5f412b8b7e943908670840d2,29.5,1,NA,white,NA,0,Suburban,150000,0,Biden/Harris,Moderate,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,25.94817854710986,24,1.0811741061295774,1.1360668343325266,0.3299202770927109,0.5399477641956006,-0.5026504215891593
5f4a761d2a3d075f5bf652cc,49.5,1,non-binary,other,White or European American,0,Suburban,12500,0,Biden/Harris,Liberal,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,70.79584474532628,24,2.9498268643885948,1.1547109034750742,2.50535514651487,0.6311505396447988,0.07977847282187815
5f4fe40c4af6f3120ff17532,59.5,0,NA,white,NA,1,Suburban,75000,0,Trump/Pence,Somewhat liberal,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9.943395989185197,24,0.4143081662160499,0.7846322840308726,-0.20476674951219487,-0.5592901279634369,-2.202518334400096
5f514708067fba172909261a,39.5,1,NA,black,NA,0,Rural,12500,2,Biden/Harris,Moderate,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,23.478613995903874,24,0.9782755831626614,1.000000575840151,0.1465002110412147,0.09487860944144667,-0.20769850738088053
5f5e401d77501a6b82743d56,29.5,1,NA,hispanic,NA,1,Suburban,75000,0,Biden/Harris,Very liberal,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.343841118878574,24,0.4309933799532739,1.103539149516656,0.2867365066841098,0.38180832828322747,-3.118777075742129
5f6046f602622614281fc06b,29.5,0,NA,white,NA,1,Rural,75000,0,Biden/Harris,Very liberal,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,28.67973850455535,24,1.1949891043564729,1.1634625927998534,0.5002246507139159,0.6108693474958939,-0.8077443847840139
5f627ea43a49581b4438a944,49.5,0,NA,white,NA,1,Urban,37500,2,Trump/Pence,Somewhat conservative,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6.30582497034856,24,0.2627427070978567,0.6100778934283634,-0.18834736203944935,-1.133007393048451,-2.628446982009353
5f6a47e882e9cd0e1d6bbb8a,59.5,1,NA,white,NA,0,Suburban,12500,0,Trump/Pence,Somewhat conservative,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,28.024140619845515,24,1.1676725258268965,1.1839839882784347,0.54098081438932355,0.6180434569639918,-2.202518334400096
5f82567f1e720a3842580d23,59.5,0,NA,white,NA,1,Urban,75000,1,Trump/Pence,Conservative,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,23.85696241590856,24,0.9940401006628566,0.9313879611400949,0.17505183934574559,-0.1519139780918643,-0.20769850738088053
5f85f217f845b10f388f2ce7,49.5,1,NA,white,NA,0,Suburban,37500,2,Biden/Harris,Moderate,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,15.655939565385737,24,0.6523308152244057,0.8553049095300849,-0.41020819598416103,-0.3977637931270972,-0.8077443847840139
5f8b90a4b237f91824a88aeb,49.5,1,NA,white,NA,1,Suburban,75000,1,Biden/Harris,Very liberal,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,25.4067819015248,24,1.0586159125635333,1.1303006843804793,0.28895472635582165,0.5341083954056164,-0.20769850738088053
5f9b05167e97592c4251373b,29.5,1,NA,white,NA,0,Rural,75000,1,I did not vote in the last election,Moderate,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,20.707826824987077,24,0.8628261177077948,1.0835611744154707,-0.012350355200466318,0.3683699258308205,-0.8077443847840139
5f9b38a3e8bb2a1c4db0515e,39.5,1,NA,white,NA,0,Suburban,37500,2,Trump/Pence,Somewhat conservative,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,19.181784279514805,24,0.7992410116464502,1.0162641921621445,-0.17644515321279827,0.15319024954978638,-0.5026504215891593
5fa0adf677c87511c18c2475,39.5,1,NA,white,NA,1,Suburban,150000,1,Trump/Pence,Somewhat conservative,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,10.939308942179624,24,0.4558045392574843,0.7647867514404472,-0.34092157540021706,-0.653150999078787,-1.8173707266040662
5fa17ddeabc188288bde81c8,59.5,0,NA,white,NA,1,Suburban,200000,2,Trump/Pence,Moderate,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,15.82451234594235,24,0.6593546810809313,0.8883725663366423,-0.29198816226416624,-0.2633129580651959,-1.1259506861145137
5fa315662ca5b25d05ae8236,49.5,1,NA,white,NA,1,Suburban,75000,1,Biden/Harris,Liberal,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,32.55229678542276,24,1.356345699392615,1.3746155651055856,0.7150853343846718,1.20235602212157,-0.8077443847840139
5fa4ce917648f90008a584ab,29.5,1,NA,white,NA,0,Rural,37500,0,I did not vote in the last election,Moderate,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5.373484181163283,24,0.2238951742151368,0.3861086843875019,-0.8199968701880238,-2.319901486726937,-1.8173707266040662
5fada532571a33177d59b47e,21,1,NA,asian,NA,1,Suburban,75000,0,Biden/Harris,Somewhat liberal,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,54.278073152048414,24,2.2615863813353507,1.892309259704676,1.3854564691617042,2.291575443337112,-1.4608909903463168
5fb7b7f50ffe7e37260a0b8a,29.5,0,NA,black,NA,0,Suburban,12500,0,I did not vote in the last election,Moderate,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,29.88962650107126,24,1.2454011042113025,1.302331971818413,0.5512206232290866,0.95675878781273,-1.4608909903463168
5fd95f2691ac2024f8a883dd,49.5,1,NA,white,NA,1,Suburban,75000,1,Biden/Harris,Very liberal,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,17.389930841166745,24,0.7245804517152811,0.9374132986530734,-0.2651040851864361,-0.10802413087436462,-0.8077443847840139
5febc568d1340cceb699a149,29.5,NA,NA,white,NA,1,Rural,75000,1,Other,Moderate,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,21.364512627903252,24,0.8901880261626355,1.0445684963297324,0.08895209000059973,0.26104713167649585,0.9255401652042403
5fecf6e660d5fba3b127a9c4,29.5,0,NA,asian,NA,0,Urban,150000,0,Biden/Harris,Liberal,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,21.83289480564298,24,0.9097039502351242,1.1933853360063282,0.1743238202475931,0.6679188607353564,-1.4608909903463168
5fed6c9c0d786daf31f29f3d,39.5,1,NA,asian,NA,1,Urban,37500,1,I did not vote in the last election,Moderate,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,13.620039263045838,24,0.5675016359602433,0.6881724760805763,-0.7405457313490608,-1.1396244411749772,-0.20769850738088053
5fff70ac22e2ad0995d0d45b,29.5,0,NA,white,NA,0,Suburban,150000,0,Biden/Harris,Liberal,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,27.39611466786752,24,1.1415047778278133,0.9953755759742962,0.4247527553503552,0.08646161219712428,-0.8077443847840139
6005fd9c8bbd67931607e518,29.5,1,NA,asian,NA,1,Suburban,75000,0,Biden/Harris,Liberal,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,13.628232668697459,24,0.5678430278623942,0.7741487719655775,-0.6697987847628581,-0.8555972797743618,0.3624464812693238
601992d4a11f4e0e0a60ee8a,29.5,1,NA,asian,NA,1,Suburban,75000,0,Biden/Harris,Moderate,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,47.53323613889023,24,1.980551505787093,1.3134732029653424,1.3945080150959683,1.2254801459673106,0.6432292650213549
602a8f9033061909d48b1d04,21,1,NA,white,NA,0,Rural,12500,0,Trump/Pence,Conservative,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,85.4951237185215,24,3.5622968216050626,1.9801735880408455,3.023992894867876,2.7904197202165513,-0.20769850738088053
602d3534af703b6fe8b4033d,29.5,0,NA,white,NA,0,Urban,150000,0,Biden/Harris,Very liberal,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,10.87387400610341,24,0.45307808358764207,0.65485417534978,-1.000216215495875,-1.2394029550224697,-0.5026504215891593
604227d56f34b50536d0df92,39.5,1,NA,black,NA,1,Urban,150000,0,Biden/Harris,Somewhat liberal,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.033782431522336,24,0.25140760131343065,0.6816154059488204,0.09804134237666184,-0.7488890069544027,-3.118777075742129
6042794fe3c49714bee3e9cf,69.5,1,NA,white,NA,1,Suburban,150000,2,Biden/Harris,Liberal,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,19.014499292089468,24,0.7922708038370612,1.0433596449102542,-0.1789382217776324,0.2509691542722451,0.3624464812693238
605a2b08e9701cba880c3623,29.5,1,NA,white,NA,1,Suburban,75000,0,Biden/Harris,Liberal,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,10.671838040701054,24,0.4446599183625439,0.7912420598103604,-0.3595812532589635,-0.5598879125556234,-1.8173707266040662
6063a680ba3790e15ab14ba9,39.5,1,NA,white,NA,0,Suburban,75000,1,I did not vote in the last election,Very conservative,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.962415292185157,24,0.24843397050771487,0.4959004193795867,-0.48810527261302483,-1.6952450321926391,-2.202518334400096
6077cb38de8f5c783d413450,49.5,0,NA,white,NA,0,Urban,150000,0,Biden/Harris,Liberal,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,20.979768152684965,24,0.8741570063618735,0.9510937964033126,-0.050235721026927055,-0.0798271080777601,-0.20769850738088053
607f7f18d84d010ea2cd8664,21,1,NA,two_or_more,NA,0,Urban,150000,0,I did not vote in the last election,Conservative,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,12.538108617173533,24,0.5224211923822305,0.9321735750169576,-0.2352881602160075,-0.09522343963041782,-1.8173707266040662
6098e5fc41a874c249eea9a2,39.5,0,NA,white,NA,0,Urban,12500,1,Biden/Harris,Liberal,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,9.953293243511611,24,0.4147205518129838,0.567145504269202,-1.1829546590077955,-1.7206604176094513,-0.20769850738088053
60a51f35a0db48f89d6f3a72,59.5,0,NA,white,NA,1,Suburban,75000,2,Biden/Harris,Liberal,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,29.329731342150843,24,1.2220721392562852,1.1656391477250883,0.5375848052663724,0.6173175249582306,-0.8077443847840139
60b04be8049ddbd1932c34d9,29.5,1,NA,black,NA,1,Rural,75000,0,Biden/Harris,Somewhat liberal,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,12.046167826298243,24,0.5019236594290934,0.7183795736688282,-0.750879336212762,-0.9253284123160325,-0.8077443847840139
60b8d294c3007957fb5b9965,29.5,1,NA,white,NA,0,Rural,75000,1,Biden/Harris,Moderate,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,20.469459093656965,24,0.8528941289023736,1.121919062681717,0.10170963684509207,0.46876318819943047,-1.4608909903463168
60bc18bb8b971280ef13060c,49.5,1,NA,black,NA,1,Urban,12500,1,I did not vote in the last election,Liberal,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,15.211263787775021,24,0.6338026578239592,0.7477082775687026,-0.3389612528029866,-0.7744067806842249,-1.1259506861145137
60d13d406f3b34d6791c8831,29.5,0,NA,white,NA,0,Urban,150000,0,I did not vote in the last election,Liberal,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,10.491443555467201,24,0.4371434814778001,0.664115547679994,-0.9188580137812612,-1.153005769058043,-0.8077443847840139
60d66ec4a3c13ac0f607e7d9,39.5,1,NA,white,NA,0,Rural,37500,1,Trump/Pence,Moderate,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,56.349077719947175,24,2.3478782383311323,1.194971531401775,1.758207194172157,0.7034439558760851,-0.8077443847840139
60d76140337e60ae26f7fce9,39.5,0,NA,white,NA,0,Suburban,12500,0,Trump/Pence,Moderate,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,42.3889330446178,24,1.7662055435257418,1.6331218383441504,0.9199303058415427,1.587853594853173,-2.628446982009353
60d9faa609c8dcb9e5e05481,49.5,0,NA,white,NA,0,Urban,37500,0,I did not vote in the last election,Moderate,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.597918548590762,24,0.2749132728579484,0.6250011018385612,-0.16935156002477114,-1.0763615184194812,-2.628446982009353
60e9c78a617cbabf4732fee6,59.5,0,NA,white,NA,0,Urban,12500,2,Biden/Harris,Liberal,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,15.842056135128962,24,0.6600856722970401,0.8697440961189937,-0.39413550873181147,-0.345507292299636,-0.8077443847840139
60fc608d09553e1faab9bda7,39.5,1,NA,white,NA,1,Urban,75000,0,Other,Very liberal,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,83.5493432671555,24,3.4812226361314793,1.6055886502783365,2.849139097141905,1.8362195158059345,-0.5026504215891593
60fdd725b2cd02db32f9c718,29.5,1,NA,white,NA,1,NA,12500,1,Biden/Harris,Somewhat liberal,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,16.569374352867325,24,0.6903905980361386,1.179091092259799,-0.0038721970236832437,0.6167792403627896,-1.8173707266040662
60fde739004caf8e94d61576,29.5,1,NA,white,NA,0,Suburban,75000,0,Biden/Harris,Liberal,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,16.387331708136635,24,0.6828054878390265,0.9069159866282102,-0.34775947309420563,-0.2135885351612904,-0.8077443847840139
60fe7748a8ef9311de5f2fcd,49.5,1,NA,white,NA,1,Urban,75000,0,Biden/Harris,Moderate,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,18.301073049394386,24,0.7625447103914328,1.046084773403306,-0.23810791093407957,0.26113450526952237,0.3624464812693238
60fefc6b6c0e589e0c37e9d2,29.5,1,NA,two_or_more,NA,1,Suburban,75000,0,Biden/Harris,Liberal,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,36.79969997233116,24,1.533320832180465,1.5367241872632098,0.8739332670161499,1.5711120876583056,-1.1259506861145137
60ff88aa7237a565acc340d2,49.5,0,NA,white,NA,0,Suburban,150000,0,Biden/Harris,Somewhat liberal,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,9.667090191930189,24,0.4027954246637579,0.5668971381775774,-1.2218065336735875,-1.721934152588819,-0.20769850738088053
610055ffe4d2514e9cf1073f,29.5,1,NA,two_or_more,NA,1,Urban,75000,0,Biden/Harris,Very liberal,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,100.82609018741269,24,4.201087091142195,1.3987386959074752,3.0938491596834785,1.2659714487695386,-0.8077443847840139
61005ab8b6704a8db3e98906,49.5,0,NA,white,NA,0,Suburban,37500,0,I did not vote in the last election,Somewhat conservative,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,9.34160714300881,24,0.3892336309587004,0.6610426046211739,-0.6672777381533055,-1.079216441971116,-1.4608909903463168
61005c9e7b3818a1f53521d8,29.5,1,NA,white,NA,1,Urban,37500,0,Biden/Harris,Liberal,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,17.77204917005582,24,0.7405020487523258,0.9884691719528328,-0.29650767845907744,0.05915869054383423,-0.5026504215891593
61015eeeac2c6fae4f3696c6,49.5,1,NA,white,NA,1,Suburban,75000,1,Biden/Harris,Liberal,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,11.11256667167355,24,0.46302361131973124,0.6436023190479595,-0.9714860730246022,-1.290250993951522,-0.5026504215891593
61016a44fcaae5d80977fa72,21,1,NA,white,NA,0,Suburban,37500,1,Biden/Harris,Somewhat liberal,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,16.06157865265865,24,0.6692324438607771,0.9619591344409459,-0.48873362915953555,-0.040505234312951485,-0.20769850738088053
6101f6f45269e30a22fc4526,29.5,1,NA,white,NA,0,Urban,12500,0,I did not vote in the last election,Very liberal,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,25.351139097687224,24,1.0562974624036343,1.0036144306058075,0.2994871705458255,0.1134879610103075,-0.8077443847840139
61030a94522ab54d519d7540,29.5,0,NA,white,NA,1,Rural,37500,0,Biden/Harris,Somewhat liberal,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.893195371699989,24,0.4955498071541662,0.8992249682937378,-0.09358634584493619,-0.18694445026141976,-2.202518334400096
61043313db87223a3f2929ed,29.5,1,NA,white,NA,1,Suburban,NA,0,Biden/Harris,Very liberal,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,16.458624338428056,24,0.685776014101169,0.7134444839910573,-0.24467636441317983,-0.9084792587989742,-1.1259506861145137
610796f1301fccdca446af57,21,1,NA,black,NA,0,Rural,37500,0,I did not vote in the last election,Moderate,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,7.96183917358262,24,0.33174329889927584,0.5156178422971956,-1.23195732412004,-1.847399454513821,-0.8077443847840139
61081c256a9c078ceb6c6439,29.5,1,NA,white,NA,1,Rural,75000,0,Biden/Harris,Somewhat liberal,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,15.88690769244087,24,0.6619544871850362,1.109426913919811,-0.04017874725595061,0.42686101483291405,-1.8173707266040662
6108e0b9b254d1ce92a37b95,29.5,1,NA,white,NA,0,Suburban,37500,0,Biden/Harris,Very liberal,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,12.6536243956662,24,0.527234349819425,0.6970712598628505,-0.5497774073213585,-0.9740661115226906,-1.1259506861145137
610a81561cb8c17ebce209b3,29.5,0,NA,white,NA,0,Suburban,150000,0,Biden/Harris,Liberal,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.682011644074905,24,1.1534171518364544,1.0087191373023987,0.5305470165036325,0.1403200484658231,-2.202518334400096
610c2fa6eacbba37af9896be,21,1,NA,white,NA,1,Rural,150000,0,I did not vote in the last election,Moderate,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6.877427480021291,24,0.28655947833422046,0.46910614422979185,-0.9169722173216751,-1.9465125063356803,-1.4608909903463168
610c46ec070a815a79afe046,39.5,1,NA,black,NA,1,Suburban,75000,1,Trump/Pence,Somewhat conservative,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,22.882319681930873,24,0.9534299867471198,1.215520946207341,0.17748510178742705,0.7450482999720691,-1.1259506861145137
610e6880f784d836a872a9a5,39.5,1,NA,white,NA,0,Urban,37500,0,Biden/Harris,Liberal,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,19.33265985010069,24,0.8055274937541954,0.9544304671771692,-0.0442675623078109,-0.04185093749516254,-1.1259506861145137
611123631a0321bad08e4b6d,49.5,1,NA,white,NA,1,Suburban,200000,0,Biden/Harris,Very liberal,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,13.367252945688396,24,0.5569688727370165,0.7209303974813682,-0.7184644039962219,-0.951976861063989,-0.5026504215891593
6111c4865701e1ba367af3e3,29.5,1,NA,white,NA,1,Suburban,75000,0,Other,Somewhat conservative,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22.727148310138624,24,0.9469645129224427,0.8545165123049465,0.3687426042561759,-0.32822575112425784,-2.202518334400096
6113fef8a9a42a062212ae84,29.5,1,NA,white,NA,1,Urban,75000,0,Biden/Harris,Liberal,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,14.357615456439705,24,0.5982339773516544,0.8290564854878568,-0.6615056224938836,-0.5436012781823706,-0.20769850738088053
6114b416d9c506518392523e,59.5,0,NA,white,NA,0,Suburban,12500,2,Trump/Pence,Conservative,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,6.827321528127451,24,0.28447173033864376,0.4658773075848317,-0.9226283888161647,-1.962978882693179,-1.4608909903463168
61156d654adec49ab5082549,21,1,NA,white,NA,1,Suburban,37500,0,Biden/Harris,Very liberal,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,39.86713088571094,24,1.6611304535712892,1.2276962944174816,0.9333139927901234,0.7607149489671321,-1.4608909903463168
611580c3f490b096b2fa8cfa,21,0,NA,white,NA,1,Urban,12500,0,Trump/Pence,Moderate,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,27.7282271456385,24,1.1553427977349375,1.0153711937253507,0.44584073445082756,0.15356501175602982,-1.1259506861145137
611eb5db46ee495d60b16aae,49.5,1,Non-binary,white,NA,1,Urban,37500,0,Biden/Harris,Very liberal,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,10.509727246594506,24,0.4379053019414378,0.6279100093479905,-1.0448679556023355,-1.3621651405134954,-0.5026504215891593
61202a222a23700ed108b394,29.5,0,NA,white,NA,0,Suburban,12500,0,Biden/Harris,Liberal,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,8.1812912622906655,24,0.34088713592877773,0.6082639861434369,-0.5505018888517028,-1.2543558480342252,-1.8173707266040662
6121be9a77c602b1d877d7f0,29.5,1,NA,white,NA,1,Suburban,75000,0,Biden/Harris,Very liberal,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,41.436122978015234,24,1.7265051240839682,1.6898365517376264,0.9873634901962182,1.8696051527289301,-1.4608909903463168
61255c5cd3dc2cfd8fbc101d,69.5,0,NA,white,NA,1,Urban,150000,2,Biden/Harris,Liberal,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.060753792582146,24,0.5858647413575894,0.8860152562543968,0.4103691437904633,-0.1559698568080373,-3.118777075742129
6127c6162228b9657b189855,29.5,1,NA,white,NA,1,Urban,75000,1,Biden/Harris,Moderate,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,10.038077659741491,24,0.41825323582256213,0.5816285078024855,-1.1715884746859806,-1.6470191292594465,-0.20769850738088053
612b1caa2df749badddc6f7a,49.5,0,NA,white,NA,0,Suburban,75000,2,Trump/Pence,Conservative,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,24.752217864709674,24,1.0313424110295697,1.0419004122677205,0.36942729965258303,0.23502300911077245,-1.8173707266040662
61313fad6454dab291dc1256,49.5,1,NA,black,NA,0,Urban,12500,2,Biden/Harris,Somewhat liberal,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,8.356629190100962,24,0.3481928829208734,0.5462495460342309,-1.179098652883146,-1.6941787345938928,-0.8077443847840139
614069ee33e9bf61d860d200,29.5,0,NA,white,NA,1,Urban,75000,0,Biden/Harris,Liberal,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11.348830833760795,24,0.4728679514066998,0.8859167003655107,0.08192803868686382,-0.2056836870860665,-2.628446982009353
