StartDate.2a,EndDate.2a,Status.2a,Progress.2a,duration.2a,Finished.2a,RecordedDate.2a,Q_RecaptchaScore.2a,consent.2a,prolificID,enviroID4,efficacy5,efficacy6,ccBelief1,ccBelief2,ccBelief3,ccBelief4,ccBelief5,age,gender,genderOther,race,raceOther,education,rurality,income,children,election,politics,BIPOC,dictatorGame,waterWashingNotFull_r.2a,waterDishNotFull_r.2a,waterShowerStop_.2a,waterTeethStop_.2a,waterLawn_r.2a,homeClothesCold_.2a,homeClothesHang_.2a,homeClothesDryer_r.2a,homeLightsOff_.2a,socialCritical_r.2a,socialSupportive_.2a,socialReduceImpact_.2a,socialOutside_.2a,socialDocumentary_.2a,socialRead_.2a,socialGroup_.2a,socialConversation_.2a,foodOrganicVeg_.2a,foodLocal_.2a,foodGarden_.2a,foodOwnLunch_.2a,foodForage_.2a,foodRefrainedDistance_.2a,foodMeat_r.2a,foodBeef_r.2a,foodLunchNoMeat_.2a,foodDinnerNoMeat_.2a,foodMeatEveryDay_r.2a,foodCowMilk_r.2a,foodTofu_.2a,foodNonDairyMilk_.2a,foodOatMilk_.2a,foodVegan_.2a,packDisposableWaterAway_r.2a,packDisposableWaterHome_r.2a,packTapWaterHome_.2a,packNonWaterDisposable_r.2a,packReusableBottle_.2a,packReusableMug_.2a,packDisposableCoffee_r.2a,packDeclineBag_.2a,packReusableBag_.2a,packDisposableBag_r.2a,packContainerToRestaurant_.2a,packCarriedUtensils_.2a,packDisposablePlate_r.2a,packRags_.2a,packReusableNapkin_.2a,packZiploc_r.2a,packPaperTowel_r.2a,packReducedPlastic_.2a,packGlassAlumOverPlastic_.2a,packAlumOverGlass_.2a,packRecycledContainer_.2a,packRecycledPaper_.2a,packPickUpRecycle_.2a,packCompost_.2a,packCarriedTrash_.2a,packPickedUpLitter_.2a,packThrownAwayRecycling_r.2a,packPullRecycleFromTrash_.2a,packDilutedSoap_.2a,packGaveNotThrown_.2a,packRepaired_.2a,packReusedPaperPlasticBags_.2a,purchThrownAwayEarly_r.2a,foodThrownBadFood_r.2a,foodThrownGoodFood_r.2a,packReusedSingleUse_.2a,purchBoughtSecondHand_.2a,packGaveToFriend_.2a,purchBuyNothing_.2a,purchSlowShipping_.2a,transWalk_.2a,transBike_.2a,transPublic_.2a,transCarpool_.2a,transDrivenAlone_r.2a,transTaxiAlone_r.2a,transTirePressure_.2a,fashFast_r.2a,purchOnlyNecessities_.2a,fashPutAside_.2a,fashShoppedSecondHand_.2a,purchTriedSecondHand_.2a,enviroID1,enviroID2,enviroID3,greenGlow1,greenGlow2,greenGlow3,greenGlow4,efficacy1,efficacy2,efficacy3,efficacy4,p.fit.2a,p.df.2a,p.outfitMSQ.2a,p.infitMSQ.2a,p.outfitZ.2a,p.infitZ.2a,rebl_score.2a,StartDate.2b,EndDate.2b,Status.2b,Progress.2b,duration.2b,Finished.2b,RecordedDate.2b,Q_RecaptchaScore.2b,consent.2b,eweExpGen1,eweExpGen2,eweExpGen3,eweExpGen4,eweExpGen5,eweExpSpec,eweWhatTypes,eweWhatTypesText,eweAffectedHow,eweAffectedHowText,eweHowMany,eweSigType,eweSigTypeText,eweSigYear,eweSigMonth,eweSigSeverity,eweSigCostPreIns,eweSigCostPostIns,attributionGen1,attributionGen2,attributionGen3,attributionGen4,attributionGen5,attributionSpec1,attributionSpec2,attributionSpec3,attributionSpec4,attributionSpec5,psychDist1,psychDist2,psychDist3,psychDist4,psychDist5,worry1,worry2,worry3,worry4,worry5,socialNorms1,socialNorms2,socialNorms3,socialNorms4,socialNorms5,waterWashingNotFull_r.2b,waterDishNotFull_r.2b,waterShowerStop_.2b,waterTeethStop_.2b,waterLawn_r.2b,homeClothesCold_.2b,homeClothesHang_.2b,homeClothesDryer_r.2b,homeLightsOff_.2b,socialCritical_r.2b,socialSupportive_.2b,socialReduceImpact_.2b,socialOutside_.2b,socialDocumentary_.2b,socialRead_.2b,socialGroup_.2b,socialConversation_.2b,foodOrganicVeg_.2b,foodLocal_.2b,foodGarden_.2b,foodOwnLunch_.2b,foodForage_.2b,foodRefrainedDistance_.2b,foodMeat_r.2b,foodBeef_r.2b,foodLunchNoMeat_.2b,foodDinnerNoMeat_.2b,foodMeatEveryDay_r.2b,foodCowMilk_r.2b,foodTofu_.2b,foodNonDairyMilk_.2b,foodOatMilk_.2b,foodVegan_.2b,packDisposableWaterAway_r.2b,packDisposableWaterHome_r.2b,packTapWaterHome_.2b,packNonWaterDisposable_r.2b,packReusableBottle_.2b,packReusableMug_.2b,packDisposableCoffee_r.2b,packDeclineBag_.2b,packReusableBag_.2b,packDisposableBag_r.2b,packContainerToRestaurant_.2b,packCarriedUtensils_.2b,packDisposablePlate_r.2b,packRags_.2b,packReusableNapkin_.2b,packZiploc_r.2b,packPaperTowel_r.2b,packReducedPlastic_.2b,packGlassAlumOverPlastic_.2b,packAlumOverGlass_.2b,packRecycledContainer_.2b,packRecycledPaper_.2b,packPickUpRecycle_.2b,packCompost_.2b,packCarriedTrash_.2b,packPickedUpLitter_.2b,packThrownAwayRecycling_r.2b,packPullRecycleFromTrash_.2b,packDilutedSoap_.2b,packGaveNotThrown_.2b,packRepaired_.2b,packReusedPaperPlasticBags_.2b,purchThrownAwayEarly_r.2b,foodThrownBadFood_r.2b,foodThrownGoodFood_r.2b,packReusedSingleUse_.2b,purchBoughtSecondHand_.2b,packGaveToFriend_.2b,purchBuyNothing_.2b,purchSlowShipping_.2b,transWalk_.2b,transBike_.2b,transPublic_.2b,transCarpool_.2b,transDrivenAlone_r.2b,transTaxiAlone_r.2b,transTirePressure_.2b,fashFast_r.2b,purchOnlyNecessities_.2b,fashPutAside_.2b,fashShoppedSecondHand_.2b,purchTriedSecondHand_.2b,p.fit.2b,p.df.2b,p.outfitMSQ.2b,p.infitMSQ.2b,p.outfitZ.2b,p.infitZ.2b,rebl_score.2b,rebl_score_link_sl
2023-05-02,2023-05-02,IP Address,100,1141,True,2023-05-02T16:30:40Z,1,Yes,6314324f01a61202f89be43d,4,2,4,4,4,4,2,4,29.5,0,NA,white,NA,0,Urban,37500,1,I did not vote in the last election,Somewhat conservative,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,3,5,5,4,5,5,5,4,4,4,4,13.310390196763784,24,0.5545995915318244,0.7464106379308307,-0.825685856785859,-0.9173593785850235,0.09439465301576684,2023-05-20,2023-05-20,IP Address,100,907,True,2023-05-20T15:19:31Z,1,Yes,4,4,2,4,4,1,"Hurricane,Tropical storm,Heat wave,Flood,Winter storm or blizzard",NA,"Experienced property damage,High levels of anxiety or stress,Friends or family were affected",NA,2,Hurricane,NA,2019,August,3,"$500 to $1,000","$1,000 to $5,000",1,1,4,5,5,2,4,2,4,4,1,2,2,4,1,2,2,4,4,4,4,1,2,4,4,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,12.515276447120598,24,0.5214698519633583,0.7409620522876519,-0.8925914202465879,-0.8861830771706882,-0.19172982415458065,-0.188586985561344
2023-05-02,2023-05-02,IP Address,100,446,True,2023-05-02T15:12:20Z,0.8999999761581421,Yes,631964005016285c29b9a103,4,6,3,6,6,6,5,0,29.5,1,Nonbinary,white,NA,0,Rural,75000,0,Biden/Harris,Somewhat liberal,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,4,3,3,4,4,4,5,4,3,3,4,36.879358549202074,24,1.5366399395500865,1.675160083129833,0.9726260966994188,1.9244197553303912,-0.7993243569416129,2023-05-20,2023-05-20,IP Address,100,441,True,2023-05-20T15:01:13Z,0.8999999761581421,Yes,2,4,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,NA,NA,NA,NA,NA,4,4,4,1,3,6,0,6,5,3,3,3,3,5,5,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,12.36190753862948,24,0.5150794807762283,0.7521445788509041,-0.863612647562198,-0.8064123322009435,-0.4916172289565468,-0.4860752911248944
2023-05-02,2023-05-02,IP Address,100,778,True,2023-05-02T16:15:15Z,1,Yes,632100c39d4c93aa71d32feb,3,4,5,4,5,5,3,2,39.5,0,NA,white,NA,0,Suburban,12500,0,Biden/Harris,Liberal,0,2,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,4,5,5,5,4,4,4,4,4,4,4,18.592131464829,24,0.7746721443678749,0.9240386119234721,-0.04123605107525041,-0.12506276976460545,-1.4576400419390545,2023-06-06,2023-06-06,IP Address,100,633,True,2023-06-06T09:43:56Z,0.8999999761581421,Yes,2,5,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,4,NA,NA,NA,NA,NA,2,2,3,1,2,5,1,5,5,4,2,2,1,4,4,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,13.372198155200486,24,0.5571749231333536,0.7669821470076649,-0.3681321919705783,-0.6538033275333647,-1.4667139455469609,-1.4533712339825853
2023-05-02,2023-05-02,IP Address,100,934,True,2023-05-02T16:52:15Z,0.8999999761581421,Yes,63225b65b2d6e889f7289909,3,2,2,1,1,1,3,1,49.5,0,NA,white,NA,1,Suburban,75000,0,Trump/Pence,Very conservative,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,4,2,3,2,3,3,3,3,4,3,4,24.681940738048574,24,1.0284141974186907,1.0787769588240894,0.26809610951693286,0.3463794613739295,-1.1201557733414802,2023-05-19,2023-05-19,IP Address,100,873,True,2023-05-19T20:00:00Z,0.8999999761581421,Yes,3,2,3,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,1,1,3,4,3,1,3,2,3,1,3,1,1,3,2,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,104.08036745172565,24,4.336681977155235,2.534268349742062,2.921393932703184,3.5013449541404698,-1.1259183452953863,-1.1153019985330233
2023-05-02,2023-05-02,IP Address,100,637,True,2023-05-02T15:51:14Z,1,Yes,632651a9f1a00140dc2b9487,6,6,6,6,6,6,4,0,75,1,NA,white,NA,0,Urban,12500,2,Biden/Harris,Liberal,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,6,5,6,6,6,6,6,6,5,5,6,80.20108209335643,24,3.3417117538898515,1.1299300133694488,2.410366282756372,0.49570880520115207,-1.1201557733414802,2023-05-20,2023-05-20,IP Address,100,894,True,2023-05-20T10:08:04Z,0.8999999761581421,Yes,4,6,1,2,1,1,"Heat wave,Winter storm or blizzard",NA,"High levels of anxiety or stress,Friends or family were affected",NA,2,Winter storm or blizzard,NA,2022,December,4,$0,$0,1,1,5,6,5,3,4,2,5,1,5,4,4,2,3,6,0,6,6,6,5,2,3,6,6,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,18.055272752146447,24,0.7523030313394353,0.9146671761870091,-0.3167331110163355,-0.20601064454949147,-0.19172982415458065,-0.188586985561344
2023-05-02,2023-05-02,IP Address,100,2210,True,2023-05-02T15:37:38Z,1,Yes,6328ddce9adceb215c2334ee,6,6,6,6,6,6,6,6,29.5,0,NA,black,NA,0,NA,75000,0,Biden/Harris,Very liberal,1,5,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,5,6,6,6,6,6,4,6,6,6,6,100.23371058972324,24,4.176404607905135,1.71193792017604,2.91916905687204,1.9431895044899,-1.1201557733414802,2023-05-20,2023-05-20,IP Address,100,2656,True,2023-05-20T10:13:27Z,1,Yes,2,2,2,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,6,6,NA,NA,NA,NA,NA,4,4,4,0,4,4,2,6,6,6,3,3,3,5,4,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,23.366199439849417,24,0.973591643327059,1.3533741630182423,0.30284769303052095,1.0484869736367317,-1.8288507422997355,-1.8126109363613376
2023-05-02,2023-05-02,IP Address,100,548,True,2023-05-02T15:55:50Z,1,Yes,632c0075227e9b734c80424d,6,6,6,4,5,4,3,4,39.5,0,NA,white,NA,0,Urban,37500,0,I did not vote in the last election,Moderate,0,10,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,6,6,6,6,6,6,6,6,6,6,6,21.590541760023832,24,0.8996059066676597,1.1184242311120112,-0.01712381536028565,0.5050729145602411,0.09439465301576684,2023-05-19,2023-05-19,IP Address,100,652,True,2023-05-19T20:31:32Z,1,Yes,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,4,5,NA,NA,NA,NA,NA,2,3,4,2,4,4,1,5,4,6,5,4,0,6,4,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,18.59361642132318,24,0.7747340175551325,0.9386069899558462,-0.2674495787981235,-0.11923450168149956,-0.19172982415458065,-0.188586985561344
2023-05-02,2023-05-02,IP Address,100,517,True,2023-05-02T16:33:49Z,0.8999999761581421,Yes,632e4a1fa11dcc4c6557d281,5,4,4,6,6,6,4,1,21,0,NA,white,NA,1,Suburban,37500,0,Other,Very liberal,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,2,4,4,6,6,6,2,4,2,4,4,35.54639122515975,24,1.4810996343816563,1.2635588818823613,0.8437402735941035,0.8656387724666181,-1.1201557733414802,2023-05-19,2023-05-19,IP Address,100,559,True,2023-05-19T20:33:58Z,0.800000011920929,Yes,5,5,1,4,6,1,"Wildfire,Heat wave,Other",Windstorm,"Sheltered in place,Experienced heavy smoke from wildfires,High levels of anxiety or stress,Friends or family were affected",NA,4,Heat wave,NA,2022,July,5,$0,$0,1,1,6,6,6,4,6,1,5,0,4,4,4,1,3,6,0,6,6,6,4,1,1,4,4,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,40.15190882878508,24,1.6729962011993784,1.4091214224658348,1.197287071977065,1.38923325816368,0.10023080454120682,0.10103795810487716
2023-05-02,2023-05-02,IP Address,100,868,True,2023-05-02T16:00:06Z,1,Yes,632f3a97bd86b7830eacb2d5,4,4,4,4,6,6,NA,0,29.5,0,NA,white,NA,1,Urban,150000,1,Other,Somewhat conservative,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,4,4,4,4,4,5,3,5,3,4,4,8.480593441754483,24,0.35335806007310344,0.5077469670807536,-1.1899525384446097,-2.282663814365968,0.659949630485404,2023-05-20,2023-05-20,IP Address,100,762,True,2023-05-20T12:45:22Z,1,Yes,5,5,5,5,5,1,Hurricane,NA,Evacuated,NA,1,Hurricane,NA,2018,October,2,"$500 to $1,000","$500 to $1,000",1,1,5,6,6,3,3,3,3,3,2,4,2,1,4,6,1,5,5,5,2,3,1,5,5,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,9.104728137817563,24,0.37936367240906516,0.5464222604373069,-1.3089406026255537,-1.8586234197523457,0.10023080454120682,0.10103795810487716
2023-05-02,2023-05-02,IP Address,100,608,True,2023-05-02T16:33:47Z,1,Yes,632fa9e40fa5b8393ed87659,3,3,4,2,3,3,1,5,59.5,1,NA,white,NA,1,Suburban,75000,2,Other,Moderate,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,3,4,4,4,4,4,4,3,4,2,4,8.456065350934493,24,0.3523360562889372,0.5066606911051268,-1.503818238538849,-2.024830651794909,-0.19480938115299828,2023-05-21,2023-05-21,IP Address,100,1103,True,2023-05-21T15:00:34Z,1,Yes,6,6,4,4,4,1,"Hurricane,Tropical storm",NA,"Experienced property damage,Sheltered in place,Canceled plans to travel,Friends or family were affected",NA,3,Hurricane,NA,2022,September,8,"$1,000 to $5,000","$1,000 to $5,000",0,0,3,1,5,3,0,3,0,4,0,0,0,3,0,0,5,3,0,3,3,3,0,5,3,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,10.232977042355428,24,0.42637404343147617,0.64565413593538,-0.9936591810705746,-1.209972437711181,-0.8020396565512473,-0.7940143392988374
2023-05-02,2023-05-02,IP Address,100,465,True,2023-05-02T16:24:20Z,0.8999999761581421,Yes,6330e9c2ff0e135a905078d4,6,4,6,4,6,4,5,2,29.5,0,NA,white,NA,0,Rural,37500,0,I did not vote in the last election,Liberal,0,2,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,6,5,6,6,6,6,5,6,6,4,6,31.752965390225395,24,1.3230402245927249,1.1859182786876614,0.6904503869600487,0.670727455768926,-0.7993243569416129,2023-05-20,2023-05-20,IP Address,100,603,True,2023-05-20T17:10:39Z,0.800000011920929,Yes,5,5,5,6,5,1,"Wildfire,Drought,Heat wave",NA,"Evacuated,Experienced heavy smoke from wildfires,High levels of anxiety or stress,Friends or family were affected",NA,1,Wildfire,NA,2019,October,9,Less than $500,NA,1,1,3,4,4,2,4,3,4,2,4,5,4,0,4,6,0,6,6,6,1,3,0,4,4,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,10.257665581142017,24,0.42740273254758404,0.6432985726461616,-0.9907253656369179,-1.2201575495563077,-0.8020396565512473,-0.7940143392988374
2023-05-02,2023-05-02,IP Address,100,373,True,2023-05-02T16:07:11Z,1,Yes,6332274d72eff2df47171a78,4,4,5,5,5,5,0,2,49.5,0,NA,white,NA,0,Urban,12500,2,Biden/Harris,Moderate,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,3,4,4,4,4,4,3,5,4,4,5,14.382245729225765,24,0.5992602387177403,1.0317681428386607,-0.17528036416866505,0.20570333453634373,-1.8159759789224368,2023-05-19,2023-05-19,IP Address,100,472,True,2023-05-19T21:33:43Z,1,Yes,0,0,0,5,5,1,Winter storm or blizzard,NA,"Sheltered in place,Canceled plans to travel",NA,2,Winter storm or blizzard,NA,2022,January,0,$0,$0,1,1,5,5,5,2,3,3,3,3,2,2,3,4,2,4,1,4,2,3,4,3,1,5,4,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,7.6758835861114285,24,0.3198284827546429,0.5188963135600027,-1.1117745432973822,-1.7277075432717095,-1.1259183452953863,-1.1153019985330233
2023-05-02,2023-05-02,IP Address,100,812,True,2023-05-02T16:02:11Z,1,Yes,63336fbfcaa4a5d476a28b53,5,5,5,4,6,5,4,1,69.5,1,NA,white,NA,0,Suburban,12500,2,Biden/Harris,Somewhat liberal,0,5,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4,4,5,6,6,6,5,5,5,3,5,10.428953555204235,24,0.4345397314668431,0.6454055750067886,-1.019836314540817,-1.215226677577877,-0.7993243569416129,2023-05-20,2023-05-20,IP Address,100,1163,True,2023-05-20T06:58:35Z,1,Yes,4,4,3,4,4,1,"Drought,Winter storm or blizzard",NA,"Sheltered in place,High levels of anxiety or stress",NA,2,Winter storm or blizzard,NA,2021,February,6,$0,$0,1,1,5,3,4,3,4,2,4,2,5,5,5,1,5,6,1,6,4,5,4,4,1,4,5,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.45408998080033,24,0.7272537492000137,1.0103696885699471,-0.28241600686000967,0.13666299847875943,-0.8020396565512473,-0.7940143392988374
2023-05-02,2023-05-02,IP Address,100,832,True,2023-05-02T15:58:46Z,0.8999999761581421,Yes,6333a507e85e0b8a172bd2a1,4,3,4,5,6,3,4,3,49.5,0,NA,white,NA,0,Urban,12500,0,I did not vote in the last election,Somewhat liberal,0,5,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,4,4,5,5,5,5,4,5,5,4,5,13.28867807402943,24,0.5536949197512263,0.9791480626402105,-0.2442414920596217,0.050771767613175485,-1.8159759789224368,2023-05-20,2023-05-20,IP Address,100,1329,True,2023-05-20T18:49:44Z,0.8999999761581421,Yes,4,4,2,2,1,1,Heat wave,NA,High levels of anxiety or stress,NA,NA,Heat wave,NA,2022,July,4,NA,NA,1,1,4,4,4,5,5,1,4,1,4,3,4,1,3,5,0,5,3,4,3,2,4,4,5,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,7.043276217294383,24,0.293469842387266,0.45310725941429214,-1.421094640557895,-2.1413590704270105,-0.8020396565512473,-0.7940143392988374
